"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","congruency","coordinates","correct","correct_Introduction","correct_keyboard_response","correct_new_mouse_response","correct_response","count_Gender","count_Introduction","count_Response","count_Target_1","count_block_loop","count_block_sequence","count_end_of_experiment","count_end_of_practice","count_experiment","count_experimental_loop","count_feedback","count_fixation_dot","count_gaze_cue","count_gaze_cue_1","count_gaze_neutral","count_getting_started","count_incorrect_sound","count_instructions","count_keyboard_response","count_logger","count_neutral_gaze","count_new_mouse_response","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_3","count_practice_loop","count_reset_feedback","count_target","count_trial_sequence","count_welcome","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","form_var","fullscreen","gender_subject","height","keyboard_backend","live_row","live_row_block_loop","live_row_experimental_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Introduction","response_feedback","response_keyboard_response","response_new_mouse_response","response_new_sketchpad_1","response_new_sketchpad_3","response_time","response_time_Introduction","response_time_feedback","response_time_keyboard_response","response_time_new_mouse_response","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_welcome","response_welcome","richtung_bild_links","richtung_bild_rechts","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Gender","time_Introduction","time_Response","time_Target_1","time_block_loop","time_block_sequence","time_end_of_experiment","time_end_of_practice","time_experiment","time_experimental_loop","time_feedback","time_fixation_dot","time_gaze_cue","time_gaze_cue_1","time_gaze_neutral","time_getting_started","time_incorrect_sound","time_instructions","time_keyboard_response","time_logger","time_neutral_gaze","time_new_mouse_response","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_3","time_practice_loop","time_reset_feedback","time_target","time_trial_sequence","time_welcome","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","m","0","0","10","10","0","0","NA","NA","0","0","NA","10","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","10","NA","0","NA","0","NA","10","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","10","10","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","m","space","NA","NA","NA","NA","NA","374.593425726","1697.32858182","NA","NA","NA","NA","NA","NA","NA","rechts","rechts","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","33698.5270681","33620.6644695","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","32876.6601088","NA","NA","NA","NA","NA","NA","NA","34073.9150363","NA","NA","33698.3653879","NA","NA","NA","NA","NA","32863.7472534","NA","Tutorial: Gaze cuing","0","0","0","Greeble","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","m","0","0","11","11","0","0","NA","NA","0","0","NA","11","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","11","NA","0","NA","0","NA","11","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","11","11","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","m","space","NA","NA","NA","NA","NA","319.947584832","1697.32858182","NA","NA","NA","NA","NA","NA","NA","links","rechts","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","35274.9276161","35196.7339581","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","34453.1797355","NA","NA","NA","NA","NA","NA","NA","35595.6451064","NA","NA","35274.7833871","NA","NA","NA","NA","NA","34446.3665849","NA","Tutorial: Gaze cuing","0","0","0","Greeble","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","1","uniform","undefined","undefined","NA","NA","m","0","0","12","12","0","0","NA","NA","0","0","NA","12","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","12","NA","0","NA","0","NA","12","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","12","12","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","m","space","NA","NA","NA","NA","NA","409.319244405","1697.32858182","NA","NA","NA","NA","NA","NA","NA","rechts","links","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","36750.7153705","36672.8271085","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","35928.8381458","NA","NA","NA","NA","NA","NA","NA","37160.8014409","NA","NA","36750.5542037","NA","NA","NA","NA","NA","35921.331567","NA","Tutorial: Gaze cuing","0","0","0","Greeble","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","y","0","0","13","13","0","0","NA","NA","0","0","NA","13","NA","NA","NA","NA","NA","NA","NA","13","NA","NA","13","NA","0","NA","0","NA","13","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","13","13","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","y","space","NA","NA","NA","NA","NA","313.065656002","1697.32858182","NA","NA","NA","NA","NA","NA","NA","links","rechts","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","38394.1947071","38298.9188987","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","37555.4627107","NA","NA","NA","NA","NA","NA","NA","38708.1190643","NA","NA","38394.0473985","NA","NA","NA","NA","NA","37544.0460383","NA","Tutorial: Gaze cuing","0","0","0","Human","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","1","uniform","undefined","undefined","NA","NA","m","0","0","14","14","0","0","NA","NA","0","0","NA","14","NA","NA","NA","NA","NA","NA","NA","14","NA","NA","14","NA","0","NA","0","NA","14","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","14","14","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","m","space","NA","NA","NA","NA","NA","342.960060894","1697.32858182","NA","NA","NA","NA","NA","NA","NA","rechts","links","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","39953.7486957","39841.9861304","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","39098.3764746","NA","NA","NA","NA","NA","NA","NA","40297.4699365","NA","NA","39953.6167852","NA","NA","NA","NA","NA","39086.777078","NA","Tutorial: Gaze cuing","0","0","0","Greeble","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","m","0","0","15","15","0","0","NA","NA","0","0","NA","15","NA","NA","NA","NA","NA","NA","NA","15","NA","NA","15","NA","0","NA","0","NA","15","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","15","15","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","y","space","NA","NA","NA","NA","NA","259.460727375","1697.32858182","NA","NA","NA","NA","NA","NA","NA","links","rechts","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","41513.4315151","41435.1541941","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","40691.563016","NA","NA","NA","NA","NA","NA","NA","41773.6539357","NA","NA","41513.2842065","NA","NA","NA","NA","NA","40675.2574436","NA","Tutorial: Gaze cuing","0","0","0","Greeble","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","y","0","0","16","16","0","0","NA","NA","0","0","NA","16","NA","NA","NA","NA","NA","NA","NA","16","NA","NA","16","NA","0","NA","0","NA","16","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","16","16","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","y","space","NA","NA","NA","NA","NA","328.599269822","1697.32858182","NA","NA","NA","NA","NA","NA","NA","links","links","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","42989.1756416","42894.1626277","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","42150.7936956","NA","NA","NA","NA","NA","NA","NA","43318.5247994","NA","NA","42989.0247401","NA","NA","NA","NA","NA","42130.681197","NA","Tutorial: Gaze cuing","0","0","0","Human","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","1","uniform","undefined","undefined","NA","NA","y","0","0","17","17","0","0","NA","NA","0","0","NA","17","NA","NA","NA","NA","NA","NA","NA","17","NA","NA","17","NA","0","NA","0","NA","17","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","17","17","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","y","space","NA","NA","NA","NA","NA","379.897048233","1697.32858182","NA","NA","NA","NA","NA","NA","NA","rechts","links","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","44532.196679","44437.2396115","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","43693.3820461","NA","NA","NA","NA","NA","NA","NA","44912.862093","NA","NA","44532.0190875","NA","NA","NA","NA","NA","43684.8094048","NA","Tutorial: Gaze cuing","0","0","0","Human","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","y","0","0","18","18","0","0","NA","NA","0","0","NA","18","NA","NA","NA","NA","NA","NA","NA","18","NA","NA","18","NA","0","NA","0","NA","18","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","18","18","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","y","space","NA","NA","NA","NA","NA","337.619996191","1697.32858182","NA","NA","NA","NA","NA","NA","NA","links","rechts","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","46142.8852261","46048.3711109","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","45304.2589634","NA","NA","NA","NA","NA","NA","NA","46481.2782074","NA","NA","46142.7291919","NA","NA","NA","NA","NA","45281.1197095","NA","Tutorial: Gaze cuing","0","0","0","Human","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","y","0","0","19","19","0","0","NA","NA","0","0","NA","19","NA","NA","NA","NA","NA","NA","NA","19","NA","NA","19","NA","0","NA","0","NA","19","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","19","19","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","y","space","NA","NA","NA","NA","NA","420.920180815","1697.32858182","NA","NA","NA","NA","NA","NA","NA","links","rechts","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","47719.2939864","47624.4221217","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","46880.6589981","NA","NA","NA","NA","NA","NA","NA","48140.9861258","NA","NA","47719.1456512","NA","NA","NA","NA","NA","46861.4991292","NA","Tutorial: Gaze cuing","0","0","0","Human","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","1","uniform","undefined","undefined","NA","NA","m","0","0","20","20","0","0","NA","NA","0","0","NA","20","NA","NA","NA","NA","NA","NA","NA","20","NA","NA","20","NA","0","NA","0","NA","20","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","20","20","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","m","space","NA","NA","NA","NA","NA","309.663186865","1697.32858182","NA","NA","NA","NA","NA","NA","NA","rechts","links","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","49396.3088676","49284.6073815","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","48540.9474252","NA","NA","NA","NA","NA","NA","NA","49706.7712164","NA","NA","49396.1749041","NA","NA","NA","NA","NA","48526.5045109","NA","Tutorial: Gaze cuing","0","0","0","Greeble","yes","1024"
"undefined","undefined","undefined","undefined","white","no","psycho","psycho","psycho","0","0","uniform","undefined","undefined","NA","NA","y","0","0","21","21","0","0","NA","NA","0","0","NA","21","NA","NA","NA","NA","NA","NA","NA","21","NA","NA","21","NA","0","NA","0","NA","21","NA","NA","NA","02/13/18 14:51:39","The main experiment item","yes","","Python Experiment.osexp","C:\Users\EfKAy\Desktop","no","mono","no","18","no","black","no","Ok","NA","yes","Male","768","psycho","21","21","0","C:/Users/EfKAy/Desktop/subject-1.csv","psycho","Jazzy James","3.1.9","0","y","space","NA","NA","NA","NA","NA","281.825456259","1697.32858182","NA","NA","NA","NA","NA","NA","NA","rechts","rechts","2","legacy","1024","2","48000","-16","experiment","1","odd","NA","6422.94246599","51006.2618982","50911.6415361","16612.9561754","16612.7775574","NA","NA","6341.47516978","16610.7547589","NA","50167.6269099","NA","NA","NA","NA","NA","NA","NA","51288.8582866","NA","NA","51006.1156162","NA","NA","NA","NA","NA","50157.2316456","NA","Tutorial: Gaze cuing","0","0","0","Human","yes","1024"
